,thresholds,precision,recall,f1,queue_rate,train_iter
14,0.28,0.5158450704225352,0.7551546391752577,0.6129707112970711,0.40312278211497515,7
15,0.3,0.5310734463276836,0.7268041237113402,0.6137105549510338,0.37686302342086586,7
16,0.32,0.5347912524850894,0.6932989690721649,0.6038159371492705,0.3569907735982967,7
17,0.34,0.554140127388535,0.6726804123711341,0.6076833527357393,0.33427963094393187,7
18,0.36,0.5604395604395604,0.6572164948453608,0.604982206405694,0.32292405961674947,7
19,0.38,0.5754716981132075,0.6288659793814433,0.6009852216748768,0.30092264017033354,7
20,0.4,0.5939849624060151,0.6108247422680413,0.6022871664548921,0.2831795599716111,7
21,0.42,0.6041666666666666,0.5979381443298969,0.6010362694300517,0.27253371185237757,7
22,0.44,0.6195652173913043,0.5876288659793815,0.6031746031746031,0.26117814052519517,7
23,0.46,0.6432748538011696,0.5670103092783505,0.6027397260273972,0.2427253371185238,7
24,0.48,0.6441717791411042,0.5412371134020618,0.588235294117647,0.2313697657913414,7
25,0.5,0.6722972972972973,0.5128865979381443,0.5818713450292398,0.2100780695528744,7
26,0.52,0.6787003610108303,0.4845360824742268,0.5654135338345865,0.19659332860184528,7
27,0.54,0.6730038022813688,0.45618556701030927,0.543778801843318,0.18665720369056069,7
28,0.56,0.6747967479674797,0.42783505154639173,0.5236593059936908,0.17459190915542938,7
29,0.58,0.6926406926406926,0.41237113402061853,0.5169628432956381,0.16394606103619588,7
30,0.6,0.7089201877934272,0.38917525773195877,0.502495840266223,0.15117104329311568,7
31,0.62,0.7157360406091371,0.3634020618556701,0.4820512820512821,0.13981547196593327,7
32,0.64,0.7391304347826086,0.35051546391752575,0.4755244755244755,0.13058907026259758,7
33,0.66,0.75,0.3324742268041237,0.46071428571428574,0.12207239176721078,7
34,0.68,0.7515151515151515,0.31958762886597936,0.4484629294755877,0.11710432931156849,7
35,0.7000000000000001,0.75,0.27835051546391754,0.406015037593985,0.1022001419446416,7
36,0.72,0.7552447552447552,0.27835051546391754,0.4067796610169491,0.10149041873669269,7
37,0.74,0.7709923664122137,0.2603092783505155,0.3892100192678227,0.09297374024130589,7
38,0.76,0.7844827586206896,0.2345360824742268,0.3611111111111111,0.0823278921220724,7
39,0.78,0.7959183673469388,0.20103092783505155,0.32098765432098764,0.0695528743789922,7
40,0.8,0.8117647058823529,0.17783505154639176,0.2917547568710359,0.060326472675656495,7
41,0.8200000000000001,0.8082191780821918,0.15206185567010308,0.2559652928416486,0.051809794180269694,7
42,0.84,0.8082191780821918,0.15206185567010308,0.2559652928416486,0.051809794180269694,7
43,0.86,0.8208955223880597,0.14175257731958762,0.24175824175824173,0.047551454932576294,7
44,0.88,0.8431372549019608,0.11082474226804123,0.1958997722095672,0.0361958836053939,7
45,0.9,0.8292682926829268,0.08762886597938144,0.15850815850815853,0.029098651525904896,7
46,0.92,0.7857142857142857,0.05670103092783505,0.10576923076923077,0.0198722498225692,7
47,0.9400000000000001,0.8333333333333334,0.03865979381443299,0.07389162561576355,0.0127750177430802,7
48,0.96,0.8333333333333334,0.03865979381443299,0.07389162561576355,0.0127750177430802,7
49,0.98,0.8,0.030927835051546393,0.05955334987593053,0.0106458481192335,7
50,1.0,0.7142857142857143,0.01288659793814433,0.025316455696202528,0.0049680624556423,7
0,0.0,0.27111426543647976,1.0,0.42657733109994417,1.0,8
1,0.02,0.3157894736842105,0.9895287958115183,0.47878404053198226,0.8495386799148332,8
2,0.04,0.3348375451263538,0.9712041884816754,0.49798657718120803,0.7863733144073811,8
3,0.06,0.3583984375,0.9607329842931938,0.5220483641536273,0.7267565649396736,8
4,0.08,0.38004246284501064,0.93717277486911,0.540785498489426,0.6685592618878637,8
5,0.1,0.3993212669683258,0.9240837696335078,0.5576619273301738,0.6273953158268275,8
6,0.12,0.41330166270783847,0.9109947643979057,0.5686274509803921,0.5975869410929737,8
7,0.14,0.43236409608091025,0.8952879581151832,0.5831202046035806,0.5613910574875799,8
8,0.16,0.450402144772118,0.8795811518324608,0.5957446808510638,0.5294535131298793,8
9,0.18,0.4660056657223796,0.8612565445026178,0.6047794117647058,0.5010645848119234,8
10,0.2,0.4807121661721068,0.8481675392670157,0.6136363636363636,0.47835344215755854,8
11,0.22,0.49056603773584906,0.8167539267015707,0.612966601178782,0.45138396025550037,8
12,0.24,0.5058236272878536,0.7958115183246073,0.6185147507629705,0.42654364797728883,8
13,0.26,0.5173010380622838,0.7827225130890052,0.6229166666666668,0.41022001419446413,8
14,0.28,0.5322283609576427,0.756544502617801,0.6248648648648649,0.38537970191625265,8
15,0.3,0.5415860735009671,0.7329842931937173,0.6229143492769744,0.36692689850958127,8
16,0.32,0.5445344129554656,0.7041884816753927,0.6141552511415524,0.35060326472675657,8
17,0.34,0.5529661016949152,0.6832460732984293,0.6112412177985949,0.33498935415188075,8
18,0.36,0.5595505617977528,0.6518324607329843,0.6021765417170495,0.3158268275372605,8
19,0.38,0.5673758865248227,0.6282722513089005,0.5962732919254657,0.30021291696238467,8
20,0.4,0.5739348370927319,0.599476439790576,0.586427656850192,0.2831795599716111,8
21,0.42,0.5710526315789474,0.5680628272251309,0.5695538057742783,0.26969481902058196,8
22,0.44,0.5833333333333334,0.5497382198952879,0.5660377358490566,0.255500354861604,8
23,0.46,0.6,0.5418848167539267,0.5694635488308116,0.24485450674237047,8
24,0.48,0.6042296072507553,0.5235602094240838,0.5610098176718092,0.23491838183108588,8
25,0.5,0.6051779935275081,0.4895287958115183,0.5412445730824891,0.21930447125621008,8
26,0.52,0.6421052631578947,0.4790575916230366,0.5487256371814092,0.20227111426543648,8
27,0.54,0.6470588235294118,0.4607329842931937,0.5382262996941897,0.1930447125621008,8
28,0.56,0.6491935483870968,0.4214659685863874,0.5111111111111111,0.1760113555713272,8
29,0.58,0.6652173913043479,0.4005235602094241,0.5,0.16323633782824698,8
30,0.6,0.6745283018867925,0.3743455497382199,0.48148148148148145,0.15046132008516677,8
31,0.62,0.685,0.3586387434554974,0.4707903780068728,0.14194464158977999,8
32,0.64,0.6956521739130435,0.33507853403141363,0.45229681978798586,0.13058907026259758,8
33,0.66,0.7321428571428571,0.3219895287958115,0.44727272727272727,0.11923349893541518,8
34,0.68,0.7419354838709677,0.3010471204188482,0.42830540037243947,0.11000709723207949,8
35,0.7000000000000001,0.7384615384615385,0.2513089005235602,0.37499999999999994,0.09226401703335699,8
36,0.72,0.7384615384615385,0.2513089005235602,0.37499999999999994,0.09226401703335699,8
37,0.74,0.7435897435897436,0.22774869109947643,0.3486973947895792,0.0830376153300213,8
38,0.76,0.7428571428571429,0.20418848167539266,0.3203285420944558,0.0745209368346345,8
39,0.78,0.75,0.1806282722513089,0.2911392405063291,0.06529453513129879,8
40,0.8,0.759493670886076,0.15706806282722513,0.2603036876355748,0.056068133427963095,8
41,0.8200000000000001,0.7794117647058824,0.1387434554973822,0.23555555555555555,0.0482611781405252,8
42,0.84,0.7727272727272727,0.13350785340314136,0.2276785714285714,0.0468417317246274,8
43,0.86,0.7666666666666667,0.12041884816753927,0.20814479638009048,0.042583392476934,8
44,0.88,0.7647058823529411,0.10209424083769633,0.18013856812933024,0.0361958836053939,8
45,0.9,0.8292682926829268,0.08900523560209424,0.1607565011820331,0.029098651525904896,8
46,0.92,0.8484848484848485,0.07329842931937172,0.13493975903614455,0.0234208658623137,8
47,0.9400000000000001,0.8888888888888888,0.041884816753926704,0.08,0.0127750177430802,8
48,0.96,0.8823529411764706,0.03926701570680628,0.07518796992481203,0.0120652945351313,8
49,0.98,0.9333333333333333,0.03664921465968586,0.07052896725440805,0.0106458481192335,8
50,1.0,1.0,0.01832460732984293,0.03598971722365038,0.0049680624556423,8
0,0.0,0.2590489709013485,1.0,0.4114994363021421,1.0,9
1,0.02,0.298494983277592,0.9780821917808219,0.4573991031390135,0.8488289567068843,9
2,0.04,0.3203266787658802,0.9671232876712329,0.4812542603953647,0.7821149751596878,9
3,0.06,0.3391984359726295,0.9506849315068493,0.5,0.7260468417317246,9
4,0.08,0.35962145110410093,0.936986301369863,0.5197568389057751,0.6749467707594038,9
5,0.1,0.3775055679287305,0.9287671232876712,0.5368171021377672,0.6373314407381121,9
6,0.12,0.39323220536756126,0.9232876712328767,0.5515548281505729,0.6082327892122072,9
7,0.14,0.40836408364083643,0.9095890410958904,0.5636672325976232,0.5770049680624556,9
8,0.16,0.4203084832904884,0.8958904109589041,0.5721784776902887,0.5521646557842441,9
9,0.18,0.43437077131258456,0.8794520547945206,0.5815217391304348,0.524485450674237,9
10,0.2,0.443001443001443,0.8410958904109589,0.5803402646502835,0.4918381831085876,9
11,0.22,0.45440729483282677,0.8191780821917808,0.58455522971652,0.46699787083037614,9
12,0.24,0.4666666666666667,0.8054794520547945,0.5909547738693468,0.44712562100780695,9
13,0.26,0.48247078464106846,0.7917808219178082,0.5995850622406639,0.4251242015613911,9
14,0.28,0.4991023339317774,0.7616438356164383,0.6030368763557484,0.39531582682753724,9
15,0.3,0.5084427767354597,0.7424657534246575,0.6035634743875279,0.37828246983676367,9
16,0.32,0.515748031496063,0.7178082191780822,0.6002290950744559,0.36053938963804116,9
17,0.34,0.5204081632653061,0.6986301369863014,0.5964912280701755,0.34776437189496096,9
18,0.36,0.5339168490153173,0.6684931506849315,0.5936739659367397,0.3243435060326473,9
19,0.38,0.5404157043879908,0.6410958904109589,0.5864661654135338,0.30731014904187365,9
20,0.4,0.5452322738386308,0.6109589041095891,0.5762273901808785,0.2902767920511001,9
21,0.42,0.5487179487179488,0.5863013698630137,0.5668874172185431,0.276792051100071,9
22,0.44,0.5628415300546448,0.5643835616438356,0.5636114911080712,0.25975869410929736,9
23,0.46,0.5706051873198847,0.5424657534246575,0.5561797752808989,0.24627395315826828,9
24,0.48,0.5924764890282131,0.5178082191780822,0.5526315789473684,0.2264017033356991,9
25,0.5,0.5938566552901023,0.4767123287671233,0.5288753799392096,0.20794889992902768,9
26,0.52,0.6162361623616236,0.4575342465753425,0.5251572327044025,0.1923349893541519,9
27,0.54,0.628,0.4301369863013699,0.5105691056910568,0.177430801987225,9
28,0.56,0.6297872340425532,0.4054794520547945,0.4933333333333333,0.16678495386799147,9
29,0.58,0.6359447004608295,0.3780821917808219,0.4742268041237113,0.1540099361249113,9
30,0.6,0.6394230769230769,0.3643835616438356,0.46422338568935423,0.14762242725337119,9
31,0.62,0.6528497409326425,0.3452054794520548,0.45161290322580644,0.1369765791341377,9
32,0.64,0.6797752808988764,0.3315068493150685,0.44567219152854515,0.1263307310149042,9
33,0.66,0.6962025316455697,0.3013698630136986,0.42065009560229444,0.11213626685592619,9
34,0.68,0.7101449275362319,0.2684931506849315,0.38966202783300197,0.09794180269694819,9
35,0.7000000000000001,0.7542372881355932,0.24383561643835616,0.3685300207039337,0.08374733853797019,9
36,0.72,0.7542372881355932,0.24383561643835616,0.3685300207039337,0.08374733853797019,9
37,0.74,0.7545454545454545,0.2273972602739726,0.3494736842105263,0.07806955287437899,9
38,0.76,0.7604166666666666,0.2,0.31670281995661603,0.06813342796309439,9
39,0.78,0.7608695652173914,0.1917808219178082,0.3063457330415755,0.06529453513129879,9
40,0.8,0.75,0.18082191780821918,0.2913907284768212,0.06245564229950319,9
41,0.8200000000000001,0.7536231884057971,0.14246575342465753,0.23963133640552994,0.048970901348474094,9
42,0.84,0.7536231884057971,0.14246575342465753,0.23963133640552994,0.048970901348474094,9
43,0.86,0.75,0.13150684931506848,0.22377622377622372,0.0454222853087296,9
44,0.88,0.7592592592592593,0.11232876712328767,0.1957040572792363,0.0383250532292406,9
45,0.9,0.7777777777777778,0.0958904109589041,0.17073170731707316,0.0319375443577005,9
46,0.92,0.75,0.07397260273972603,0.13466334164588528,0.0255500354861604,9
47,0.9400000000000001,0.8333333333333334,0.0410958904109589,0.07832898172323759,0.0127750177430802,9
48,0.96,0.8823529411764706,0.0410958904109589,0.07853403141361257,0.0120652945351313,9
49,0.98,0.8181818181818182,0.024657534246575342,0.047872340425531915,0.007806955287437899,9
50,1.0,0.8888888888888888,0.021917808219178082,0.0427807486631016,0.0063875088715401,9
0,0.0,0.24343506032647266,1.0,0.3915525114155251,1.0,10
1,0.02,0.28368200836820084,0.9883381924198251,0.4408322496749025,0.8481192334989354,10
2,0.04,0.3049773755656109,0.9825072886297376,0.4654696132596685,0.7842441447835344,10
3,0.06,0.31957773512476007,0.9708454810495627,0.48086642599277973,0.7395315826827538,10
4,0.08,0.335707019328586,0.9620991253644315,0.49773755656108604,0.6976579134137686,10
5,0.1,0.3537117903930131,0.9446064139941691,0.5146942017474185,0.6501064584811923,10
6,0.12,0.36811926605504586,0.9358600583090378,0.528395061728395,0.6188786373314408,10
7,0.14,0.38100961538461536,0.924198250728863,0.5395744680851063,0.5904897090134847,10
8,0.16,0.3924050632911392,0.9037900874635568,0.5472197705207414,0.560681334279631,10
9,0.18,0.41112618724559025,0.8833819241982507,0.5611111111111112,0.5230660042583393,10
10,0.2,0.42142857142857143,0.8600583090379009,0.5656759348034516,0.49680624556423,10
11,0.22,0.4369369369369369,0.8483965014577259,0.576808721506442,0.47267565649396737,10
12,0.24,0.4449685534591195,0.8250728862973761,0.5781409601634321,0.45138396025550037,10
13,0.26,0.45652173913043476,0.7959183673469388,0.5802337938363443,0.42441447835344215,10
14,0.28,0.46830985915492956,0.7755102040816326,0.58397365532382,0.40312278211497515,10
15,0.3,0.48314606741573035,0.7521865889212828,0.5883694412770809,0.37899219304471254,10
16,0.32,0.49317738791423,0.7376093294460642,0.5911214953271028,0.36408800567778565,10
17,0.34,0.5168067226890757,0.717201166180758,0.6007326007326007,0.33782824698367636,10
18,0.36,0.5265486725663717,0.6938775510204082,0.59874213836478,0.3207948899929028,10
19,0.38,0.528169014084507,0.6559766763848397,0.5851755526657997,0.30234208658623135,10
20,0.4,0.5331695331695332,0.6326530612244898,0.5786666666666667,0.28885734563520227,10
21,0.42,0.5461538461538461,0.6209912536443148,0.5811732605729876,0.276792051100071,10
22,0.44,0.5561643835616439,0.5918367346938775,0.5734463276836158,0.2590489709013485,10
23,0.46,0.5661971830985916,0.5860058309037901,0.5759312320916906,0.25195173882185945,10
24,0.48,0.5757575757575758,0.5539358600583091,0.5646359583952453,0.23420865862313697,10
25,0.5,0.5895765472312704,0.5276967930029155,0.556923076923077,0.21788502484031227,10
26,0.52,0.6067796610169491,0.521865889212828,0.561128526645768,0.2093683463449255,10
27,0.54,0.6133828996282528,0.48104956268221577,0.5392156862745098,0.19091554293825408,10
28,0.56,0.6330645161290323,0.4577259475218659,0.5313028764805415,0.1760113555713272,10
29,0.58,0.6412556053811659,0.41690962099125367,0.5053003533568905,0.15826827537260468,10
30,0.6,0.6473429951690821,0.39067055393586003,0.48727272727272725,0.14691270404542228,10
31,0.62,0.6736842105263158,0.37317784256559766,0.4803001876172608,0.13484740951029098,10
32,0.64,0.6802325581395349,0.34110787172011664,0.45436893203883494,0.12207239176721078,10
33,0.66,0.6948051948051948,0.3119533527696793,0.4305835010060362,0.10929737402413059,10
34,0.68,0.704225352112676,0.2915451895043732,0.4123711340206186,0.10078069552874379,10
35,0.7000000000000001,0.7241379310344828,0.24489795918367346,0.36601307189542487,0.0823278921220724,10
36,0.72,0.7241379310344828,0.24489795918367346,0.36601307189542487,0.0823278921220724,10
37,0.74,0.7523809523809524,0.2303206997084548,0.35267857142857145,0.0745209368346345,10
38,0.76,0.7473684210526316,0.20699708454810495,0.32420091324200917,0.06742370475514549,10
39,0.78,0.7764705882352941,0.1924198250728863,0.308411214953271,0.060326472675656495,10
40,0.8,0.7837837837837838,0.16909620991253643,0.27817745803357313,0.0525195173882186,10
41,0.8200000000000001,0.8166666666666667,0.14285714285714285,0.24317617866004962,0.042583392476934,10
42,0.84,0.8166666666666667,0.14285714285714285,0.24317617866004962,0.042583392476934,10
43,0.86,0.8,0.11661807580174927,0.2035623409669211,0.035486160397444996,10
44,0.88,0.8,0.09329446064139942,0.1671018276762402,0.028388928317955996,10
45,0.9,0.7941176470588235,0.07871720116618076,0.14323607427055704,0.0241305890702626,10
46,0.92,0.8518518518518519,0.06705539358600583,0.12432432432432433,0.0191625266146203,10
47,0.9400000000000001,0.8888888888888888,0.04664723032069971,0.0886426592797784,0.0127750177430802,10
48,0.96,0.9411764705882353,0.04664723032069971,0.08888888888888889,0.0120652945351313,10
49,0.98,0.9090909090909091,0.029154518950437316,0.05649717514124293,0.007806955287437899,10
50,1.0,1.0,0.01749271137026239,0.034383954154727794,0.0042583392476933995,10
0,0.0,0.26827537260468415,1.0,0.4230554001119194,1.0,11
1,0.02,0.3137089991589571,0.9867724867724867,0.47606892150606256,0.843860894251242,11
2,0.04,0.3391866913123845,0.9708994708994709,0.5027397260273972,0.7679205110007097,11
3,0.06,0.35856573705179284,0.9523809523809523,0.5209840810419682,0.7125621007806955,11
4,0.08,0.37513171759747105,0.9417989417989417,0.5365486058779201,0.673527324343506,11
5,0.1,0.38716814159292035,0.9259259259259259,0.5460218408736349,0.6415897799858056,11
6,0.12,0.4090368608799049,0.91005291005291,0.5643970467596391,0.5968772178850248,11
7,0.14,0.42676767676767674,0.8941798941798942,0.5777777777777777,0.5621007806955287,11
8,0.16,0.4372523117569353,0.8756613756613757,0.5832599118942732,0.5372604684173172,11
9,0.18,0.4481792717086835,0.8465608465608465,0.5860805860805861,0.5067423704755145,11
10,0.2,0.46097201767304863,0.828042328042328,0.5922421948912016,0.48190205819730303,11
11,0.22,0.47368421052631576,0.8095238095238095,0.59765625,0.45848119233498935,11
12,0.24,0.487012987012987,0.7936507936507936,0.6036217303822937,0.43718949609652236,11
13,0.26,0.5077720207253886,0.7777777777777778,0.6144200626959249,0.41092973740241306,11
14,0.28,0.5264116575591985,0.7645502645502645,0.6235167206040991,0.38963804116394607,11
15,0.3,0.5265151515151515,0.7354497354497355,0.6136865342163355,0.3747338537970192,11
16,0.32,0.5376984126984127,0.716931216931217,0.6145124716553289,0.35770049680624555,11
17,0.34,0.5508474576271186,0.6878306878306878,0.611764705882353,0.33498935415188075,11
18,0.36,0.5691964285714286,0.6746031746031746,0.6174334140435835,0.3179559971611072,11
19,0.38,0.586046511627907,0.6666666666666666,0.6237623762376238,0.30518097941802697,11
20,0.4,0.6009852216748769,0.6455026455026455,0.6224489795918368,0.2881476224272534,11
21,0.42,0.6089238845144357,0.6137566137566137,0.61133069828722,0.2704045422285309,11
22,0.44,0.6183844011142061,0.5873015873015873,0.6024423337856174,0.25479063165365506,11
23,0.46,0.629080118694362,0.5608465608465608,0.593006993006993,0.23917672107877927,11
24,0.48,0.6507936507936508,0.5423280423280423,0.5916305916305916,0.22356281050390348,11
25,0.5,0.6621160409556314,0.5132275132275133,0.5782414307004471,0.20794889992902768,11
26,0.52,0.652014652014652,0.4708994708994709,0.5468509984639017,0.1937544357700497,11
27,0.54,0.6564885496183206,0.455026455026455,0.5375,0.18594748048261178,11
28,0.56,0.6794871794871795,0.42063492063492064,0.5196078431372549,0.1660752306600426,11
29,0.58,0.705607476635514,0.3994708994708995,0.5101351351351352,0.15188076650106458,11
30,0.6,0.7085427135678392,0.373015873015873,0.4887348353552859,0.14123491838183108,11
31,0.62,0.7037037037037037,0.35185185185185186,0.4691358024691358,0.13413768630234207,11
32,0.64,0.7455621301775148,0.3333333333333333,0.4606946983546618,0.11994322214336409,11
33,0.66,0.7639751552795031,0.3253968253968254,0.45640074211502785,0.11426543647977289,11
34,0.68,0.7615894039735099,0.30423280423280424,0.4347826086956522,0.10716820440028389,11
35,0.7000000000000001,0.7615384615384615,0.2619047619047619,0.38976377952755903,0.09226401703335699,11
36,0.72,0.7615384615384615,0.2619047619047619,0.38976377952755903,0.09226401703335699,11
37,0.74,0.7777777777777778,0.25925925925925924,0.38888888888888895,0.08942512420156139,11
38,0.76,0.8288288288288288,0.24338624338624337,0.37627811860940696,0.07877927608232789,11
39,0.78,0.8173076923076923,0.22486772486772486,0.3526970954356846,0.07381121362668559,11
40,0.8,0.8350515463917526,0.21428571428571427,0.34105263157894733,0.0688431511710433,11
41,0.8200000000000001,0.84,0.16666666666666666,0.2781456953642384,0.053229240596167494,11
42,0.84,0.8513513513513513,0.16666666666666666,0.27876106194690264,0.0525195173882186,11
43,0.86,0.8852459016393442,0.14285714285714285,0.2460136674259681,0.043293115684882894,11
44,0.88,0.8823529411764706,0.11904761904761904,0.2097902097902098,0.0361958836053939,11
45,0.9,0.918918918918919,0.08994708994708994,0.16385542168674697,0.0262597586941093,11
46,0.92,0.9642857142857143,0.07142857142857142,0.1330049261083744,0.0198722498225692,11
47,0.9400000000000001,0.9411764705882353,0.042328042328042326,0.0810126582278481,0.0120652945351313,11
48,0.96,0.9411764705882353,0.042328042328042326,0.0810126582278481,0.0120652945351313,11
49,0.98,0.9,0.023809523809523808,0.04639175257731958,0.007097232079488999,11
50,1.0,0.8888888888888888,0.021164021164021163,0.041343669250646,0.0063875088715401,11
0,0.0,0.25975869410929736,1.0,0.41239436619718306,1.0,12
1,0.02,0.30574324324324326,0.9890710382513661,0.46709677419354845,0.8403122782114976,12
2,0.04,0.3314814814814815,0.9781420765027322,0.49515905947441213,0.7665010645848119,12
3,0.06,0.349748743718593,0.9508196721311475,0.5113886847905952,0.7061745919091554,12
4,0.08,0.3638297872340426,0.9344262295081968,0.5237366003062787,0.6671398154719659,12
5,0.1,0.37682789651293586,0.9153005464480874,0.5338645418326693,0.630943931866572,12
6,0.12,0.38875878220140514,0.907103825136612,0.5442622950819672,0.6061036195883606,12
7,0.14,0.40198511166253104,0.8852459016393442,0.552901023890785,0.5720369056068133,12
8,0.16,0.41374837872892345,0.8715846994535519,0.5611257695690413,0.5471965933286018,12
9,0.18,0.4262295081967213,0.8524590163934426,0.5683060109289617,0.5195173882185947,12
10,0.2,0.44206008583690987,0.8442622950819673,0.5802816901408451,0.49609652235628104,12
11,0.22,0.4578313253012048,0.8306010928961749,0.5902912621359223,0.47125621007806956,12
12,0.24,0.4696485623003195,0.8032786885245902,0.5927419354838709,0.44428672817601134,12
13,0.26,0.4765886287625418,0.7786885245901639,0.5912863070539419,0.42441447835344215,12
14,0.28,0.48771929824561405,0.7595628415300546,0.5940170940170939,0.40454222853087296,12
15,0.3,0.5046382189239332,0.7431693989071039,0.6011049723756906,0.38254080908445703,12
16,0.32,0.5188866799204771,0.7131147540983607,0.6006904487917146,0.3569907735982967,12
17,0.34,0.5263157894736842,0.6830601092896175,0.5945303210463734,0.3371185237757275,12
18,0.36,0.5364238410596026,0.6639344262295082,0.5934065934065934,0.32150461320085166,12
19,0.38,0.5424528301886793,0.6284153005464481,0.5822784810126582,0.30092264017033354,12
20,0.4,0.5583126550868487,0.6147540983606558,0.5851755526657998,0.28601845280340665,12
21,0.42,0.5608465608465608,0.5792349726775956,0.5698924731182795,0.26827537260468415,12
22,0.44,0.5654596100278552,0.5546448087431693,0.5599999999999999,0.25479063165365506,12
23,0.46,0.5823529411764706,0.5409836065573771,0.5609065155807366,0.24130589070262598,12
24,0.48,0.5900621118012422,0.5191256830601093,0.5523255813953489,0.22853087295954577,12
25,0.5,0.609271523178808,0.5027322404371585,0.5508982035928144,0.21433640880056778,12
26,0.52,0.6334519572953736,0.48633879781420764,0.5502318392581144,0.1994322214336409,12
27,0.54,0.6463878326996197,0.4644808743169399,0.5405405405405405,0.18665720369056069,12
28,0.56,0.652,0.4453551912568306,0.5292207792207793,0.177430801987225,12
29,0.58,0.6625,0.4344262295081967,0.5247524752475248,0.170333569907736,12
30,0.6,0.6743119266055045,0.4016393442622951,0.5034246575342466,0.1547196593328602,12
31,0.62,0.6896551724137931,0.3825136612021858,0.492091388400703,0.1440738112136267,12
32,0.64,0.6825396825396826,0.3524590163934426,0.4648648648648648,0.13413768630234207,12
33,0.66,0.6833333333333333,0.3360655737704918,0.4505494505494505,0.127750177430802,12
34,0.68,0.7305389221556886,0.3333333333333333,0.4577861163227017,0.1185237757274663,12
35,0.7000000000000001,0.7448275862068966,0.29508196721311475,0.42270058708414876,0.10290986515259049,12
36,0.72,0.7448275862068966,0.29508196721311475,0.42270058708414876,0.10290986515259049,12
37,0.74,0.7384615384615385,0.26229508196721313,0.38709677419354843,0.09226401703335699,12
38,0.76,0.7520661157024794,0.24863387978142076,0.37371663244353187,0.0858765081618169,12
39,0.78,0.7798165137614679,0.23224043715846995,0.35789473684210527,0.0773598296664301,12
40,0.8,0.7941176470588235,0.22131147540983606,0.34615384615384615,0.0723917672107878,12
41,0.8200000000000001,0.8390804597701149,0.1994535519125683,0.3222958057395144,0.061745919091554295,12
42,0.84,0.8372093023255814,0.19672131147540983,0.3185840707964602,0.06103619588360539,12
43,0.86,0.8378378378378378,0.16939890710382513,0.2818181818181818,0.0525195173882186,12
44,0.88,0.8305084745762712,0.13387978142076504,0.23058823529411765,0.04187366926898509,12
45,0.9,0.8541666666666666,0.11202185792349727,0.19806763285024154,0.034066713981547196,12
46,0.92,0.8378378378378378,0.08469945355191257,0.15384615384615385,0.0262597586941093,12
47,0.9400000000000001,0.7777777777777778,0.03825136612021858,0.07291666666666667,0.0127750177430802,12
48,0.96,0.7777777777777778,0.03825136612021858,0.07291666666666667,0.0127750177430802,12
49,0.98,0.8461538461538461,0.030054644808743168,0.05804749340369393,0.009226401703335699,12
50,1.0,0.8571428571428571,0.01639344262295082,0.032171581769437,0.0049680624556423,12
0,0.0,0.25621007806955287,1.0,0.4079096045197739,1.0,13
1,0.02,0.294358135731807,0.997229916897507,0.45454545454545453,0.8679914833215047,13
2,0.04,0.3184257602862254,0.9861495844875346,0.48140635564570655,0.7934705464868701,13
3,0.06,0.3374880153403643,0.9750692520775623,0.5014245014245013,0.7402413058907026,13
4,0.08,0.3583934088568486,0.96398891966759,0.5225225225225225,0.6891412349183819,13
5,0.1,0.3713670613562971,0.9556786703601108,0.5348837209302325,0.6593328601845281,13
6,0.12,0.3859250851305335,0.9418282548476454,0.5475040257648953,0.6252661462029808,13
7,0.14,0.4023809523809524,0.9362880886426593,0.562864279766861,0.596167494677076,13
8,0.16,0.42038216560509556,0.9141274238227147,0.5759162303664922,0.5571327182398864,13
9,0.18,0.4336870026525199,0.9058171745152355,0.5865470852017937,0.5351312987934705,13
10,0.2,0.44273743016759776,0.8781163434903048,0.5886722376973073,0.5081618168914124,13
11,0.22,0.4583333333333333,0.853185595567867,0.5963213939980638,0.47693399574166073,13
12,0.24,0.4750778816199377,0.8448753462603878,0.6081754735792623,0.45564229950319374,13
13,0.26,0.4845528455284553,0.8254847645429363,0.610655737704918,0.4364797728885735,13
14,0.28,0.5034602076124568,0.8060941828254847,0.6198083067092651,0.41022001419446413,13
15,0.3,0.5117117117117117,0.7867036011080333,0.6200873362445415,0.39389638041163944,13
16,0.32,0.5189393939393939,0.7590027700831025,0.6164229471316085,0.3747338537970192,13
17,0.34,0.532258064516129,0.7313019390581718,0.6161026837806302,0.3520227111426544,13
18,0.36,0.5415778251599147,0.703601108033241,0.6120481927710844,0.33286018452803406,13
19,0.38,0.5520361990950227,0.6759002770083102,0.6077210460772104,0.31369765791341375,13
20,0.4,0.5614457831325301,0.6454293628808865,0.6005154639175259,0.2945351312987935,13
21,0.42,0.5784061696658098,0.6232686980609419,0.6000000000000001,0.27608232789212206,13
22,0.44,0.5896739130434783,0.6011080332409973,0.5953360768175583,0.26117814052519517,13
23,0.46,0.5909090909090909,0.5761772853185596,0.5834502103786817,0.24982256919801277,13
24,0.48,0.5921450151057401,0.5429362880886427,0.5664739884393063,0.23491838183108588,13
25,0.5,0.6114649681528662,0.5318559556786704,0.5688888888888889,0.22285308729595457,13
26,0.52,0.6271186440677966,0.5124653739612188,0.5640243902439024,0.2093683463449255,13
27,0.54,0.6436363636363637,0.4903047091412742,0.5566037735849056,0.19517388218594747,13
28,0.56,0.657258064516129,0.4515235457063712,0.535303776683087,0.1760113555713272,13
